distance-to-solar-noon,humidity,sky-cover,average-wind-speed-(period),wind-direction,average-pressure-(period)
0.983471074,75.0,0,0.0,5,30.08
0.6859504129999999,90.0,1,0.0,5,30.06
0.388429752,90.0,0,0.0,5,30.09
0.090909091,78.0,0,3.0,5,30.11
0.20661157,73.0,1,8.0,5,30.06
0.504132231,50.0,1,0.0,5,30.04
0.801652893,68.0,1,3.0,5,30.06
1.099173554,75.0,2,0.0,5,30.09
0.985099338,83.0,1,0.0,9,30.1
0.687086093,87.0,0,0.0,9,30.11
0.3890728479999999,90.0,1,3.0,9,30.13
0.091059603,78.0,1,3.0,9,30.15
0.206953642,70.0,1,3.0,9,30.11
0.504966887,49.0,2,0.0,9,30.08
0.8029801320000001,70.0,1,0.0,9,30.09
1.100993377,78.0,1,0.0,9,30.11
0.988372093,81.0,1,0.0,29,30.11
0.6893687709999999,86.0,0,6.0,29,30.12
0.390365449,93.0,1,7.0,29,30.14
0.091362126,81.0,0,0.0,29,30.17
0.207641196,75.0,1,18.0,29,30.12
0.506644518,83.0,1,16.0,29,30.09
0.805647841,96.0,1,13.0,29,30.1
1.104651163,93.0,1,11.0,29,30.12
0.991666667,93.0,2,6.0,27,30.13
0.691666667,86.0,4,5.0,27,30.14
0.391666667,86.0,4,7.0,27,30.14
0.091666667,86.0,4,5.0,27,30.16
0.208333333,83.0,4,9.0,27,30.14
0.5083333329999999,80.0,3,9.0,27,30.11
0.808333333,90.0,3,10.0,27,30.14
1.108333333,86.0,4,8.0,27,30.16
0.994991653,90.0,4,7.0,27,30.15
0.694490818,90.0,3,3.0,27,30.16
0.393989983,90.0,4,5.0,27,30.21
0.093489149,87.0,4,5.0,27,30.25
0.207011686,78.0,3,11.0,27,30.22
0.507512521,72.0,2,14.0,27,30.2
0.8080133559999999,78.0,0,10.0,27,30.21
1.10851419,69.0,0,3.0,27,30.21
0.998324958,83.0,0,3.0,28,30.2
0.69681742,83.0,0,0.0,28,30.16
0.395309883,80.0,1,3.0,28,30.16
0.093802345,60.0,1,5.0,28,30.15
0.207705193,37.0,1,0.0,28,30.11
0.50921273,60.0,1,11.0,28,30.08
0.810720268,83.0,0,22.0,28,30.1
1.112227806,83.0,0,8.0,28,30.11
1.0,77.0,2,0.0,28,30.09
0.697986577,83.0,0,5.0,28,30.08
0.395973154,83.0,2,0.0,28,30.12
0.0939597319999999,72.0,2,3.0,28,30.15
0.208053691,70.0,2,3.0,28,30.1
0.5100671139999999,67.0,3,14.0,28,30.07
0.812080537,96.0,4,20.0,28,30.08
1.11409396,100.0,1,0.0,28,30.09
1.003367003,93.0,0,5.0,17,30.07
0.7003366999999999,89.0,0,6.0,17,30.04
0.397306397,96.0,1,5.0,17,30.04
0.094276094,72.0,1,7.0,17,30.06
0.208754209,56.0,1,0.0,17,30.01
0.5117845120000001,50.0,1,0.0,17,29.99
0.814814815,78.0,1,0.0,17,30.01
1.117845118,77.0,0,0.0,17,30.05
1.006745363,86.0,1,0.0,15,30.05
0.703204047,89.0,0,5.0,15,30.05
0.399662732,89.0,2,3.0,15,30.06
0.0961214169999999,83.0,3,6.0,15,30.07
0.207419899,80.0,3,5.0,15,30.03
0.5109612139999999,62.0,3,3.0,15,30.0
0.81450253,67.0,3,0.0,15,30.01
1.118043845,78.0,3,0.0,15,30.0
1.008445946,77.0,3,0.0,36,30.01
0.7043918920000001,83.0,3,0.0,36,30.03
0.4003378379999999,83.0,3,0.0,36,30.04
0.096283784,87.0,4,7.0,36,30.05
0.20777027,75.0,4,0.0,36,30.01
0.511824324,81.0,4,6.0,36,29.98
0.815878378,75.0,3,0.0,36,29.96
1.119932432,83.0,3,7.0,36,29.96
1.011864407,80.0,3,3.0,34,29.94
0.7067796609999999,83.0,3,6.0,34,29.89
0.401694915,83.0,4,0.0,34,29.85
0.096610169,78.0,4,0.0,34,29.88
0.208474576,90.0,4,0.0,34,29.88
0.513559322,86.0,4,0.0,34,29.89
0.818644068,90.0,3,0.0,34,29.92
1.123728814,90.0,4,0.0,34,29.95
1.015280136,93.0,3,0.0,29,29.98
0.709677419,93.0,4,9.0,29,30.0
0.404074703,90.0,4,6.0,29,30.05
0.098471986,87.0,2,7.0,29,30.1
0.20713073,80.0,4,11.0,29,30.09
0.512733447,78.0,3,11.0,29,30.11
0.818336163,80.0,4,10.0,29,30.15
1.123938879,83.0,4,8.0,29,30.2
1.017006803,86.0,4,5.0,24,30.22
0.710884354,83.0,4,3.0,24,30.22
0.404761905,86.0,4,3.0,24,30.25
0.098639456,83.0,4,3.0,24,30.3
0.207482993,83.0,4,5.0,24,30.24
0.513605442,78.0,4,3.0,24,30.2
0.819727891,90.0,2,8.0,24,30.22
1.12585034,96.0,2,0.0,24,30.22
1.020477816,93.0,2,0.0,12,30.19
0.71331058,96.0,4,5.0,12,30.17
0.406143345,96.0,2,10.1291538198013,12,30.16
0.098976109,80.0,3,8.0,12,30.19
0.208191126,75.0,2,0.0,12,30.12
0.5153583620000001,54.0,1,0.0,12,30.1
0.822525597,70.0,0,0.0,12,30.11
1.129692833,72.0,0,3.0,12,30.15
1.023931624,80.0,0,0.0,7,30.17
0.7162393159999999,90.0,0,3.0,7,30.15
0.4085470089999999,93.0,2,3.0,7,30.14
0.1008547009999999,83.0,2,5.0,7,30.16
0.2068376069999999,75.0,2,6.0,7,30.12
0.514529915,75.0,2,0.0,7,30.09
0.8222222220000001,67.0,1,0.0,7,30.11
1.12991453,83.0,0,3.0,7,30.13
1.025684932,93.0,0,0.0,28,30.13
0.7174657529999999,100.0,2,6.0,28,30.13
0.409246575,100.0,4,3.0,28,30.14
0.1010273969999999,96.0,4,7.0,28,30.18
0.207191781,86.0,4,9.0,28,30.14
0.515410959,80.0,4,11.0,28,30.13
0.823630137,80.0,3,9.0,28,30.12
1.131849315,80.0,4,9.0,28,30.15
1.0274442540000002,83.0,4,9.0,28,30.16
0.718696398,86.0,4,11.0,28,30.17
0.409948542,96.0,4,8.0,28,30.18
0.101200686,81.0,3,9.0,28,30.2
0.20754717,75.0,1,5.0,28,30.14
0.516295026,70.0,2,10.0,28,30.15
0.825042882,86.0,1,5.0,28,30.16
1.133790738,90.0,0,0.0,28,30.19
1.030927835,90.0,0,5.0,33,30.17
0.721649485,93.0,4,0.0,33,30.18
0.412371134,100.0,4,0.0,33,30.2
0.103092784,100.0,4,3.0,33,30.2
0.206185567,80.0,3,5.0,33,30.12
0.515463918,69.0,4,3.0,33,30.1
0.824742268,86.0,3,6.0,33,30.09
1.134020619,83.0,3,7.0,33,30.08
1.032702238,77.0,2,11.0,6,30.06
0.7228915659999999,80.0,2,13.0,6,30.05
0.413080895,80.0,4,13.0,6,30.06
0.103270224,77.0,4,7.0,6,30.07
0.206540448,64.0,0,6.0,6,30.03
0.516351119,67.0,0,0.0,6,30.0
0.82616179,83.0,0,5.0,6,30.02
1.135972461,77.0,0,0.0,6,30.08
1.036206897,83.0,0,5.0,15,30.11
0.725862069,89.0,0,5.0,15,30.14
0.415517241,86.0,1,6.0,15,30.17
0.105172414,72.0,1,6.0,15,30.23
0.205172414,56.0,1,0.0,15,30.18
0.515517241,46.0,3,0.0,15,30.16
0.825862069,55.0,2,0.0,15,30.19
1.136206897,71.0,1,5.0,15,30.23
1.036206897,68.0,1,0.0,3,30.22
0.725862069,74.0,0,0.0,3,30.21
0.415517241,86.0,1,0.0,3,30.24
0.105172414,77.0,1,7.0,3,30.26
0.205172414,62.0,1,0.0,3,30.21
0.515517241,72.0,1,3.0,3,30.18
0.825862069,77.0,1,3.0,3,30.17
1.136206897,80.0,1,0.0,3,30.18
1.037996546,86.0,2,6.0,27,30.17
0.727115717,89.0,2,6.0,27,30.16
0.4162348879999999,96.0,2,6.0,27,30.13
0.105354059,86.0,4,0.0,27,30.15
0.20552677,80.0,4,11.0,27,30.1
0.516407599,74.0,4,10.0,27,30.08
0.827288428,80.0,4,8.0,27,30.06
1.138169257,80.0,4,6.0,27,30.07
1.041522491,80.0,4,6.0,33,30.06
0.7301038059999999,86.0,3,9.0,33,30.07
0.418685121,86.0,3,3.0,33,30.05
0.1072664359999999,77.0,3,8.0,33,30.1
0.2041522489999999,77.0,1,9.0,33,30.07
0.515570934,71.0,2,0.0,33,30.07
0.826989619,74.0,1,0.0,33,30.08
1.138408304,86.0,0,3.0,33,30.09
1.043327556,89.0,0,3.0,6,30.11
0.731369151,93.0,1,3.0,6,30.16
0.419410745,57.0,1,7.0,6,30.23
0.10745234,49.0,1,6.0,6,30.27
0.204506066,55.0,1,7.0,6,30.23
0.516464471,67.0,1,11.0,6,30.26
0.8284228770000001,69.0,0,6.0,6,30.31
1.140381282,80.0,0,0.0,6,30.35
1.046875,89.0,0,6.0,12,30.36
0.734375,86.0,0,6.0,12,30.35
0.421875,80.0,0,10.0,12,30.36
0.109375,74.0,0,3.0,12,30.4
0.203125,51.0,0,3.0,12,30.32
0.515625,78.0,1,6.0,12,30.26
0.828125,69.0,0,3.0,12,30.25
1.140625,74.0,1,3.0,12,30.27
1.046875,80.0,0,0.0,29,30.22
0.734375,83.0,1,0.0,29,30.18
0.421875,83.0,1,9.0,29,30.18
0.109375,72.0,3,0.0,29,30.18
0.203125,67.0,3,5.0,29,30.1
0.515625,78.0,3,0.0,29,30.04
0.828125,75.0,1,13.0,29,29.99
1.140625,90.0,2,11.0,29,30.0
1.050434783,90.0,4,8.0,27,29.97
0.7373913040000001,86.0,4,0.0,27,29.94
0.424347826,89.0,2,3.0,27,29.95
0.111304348,80.0,1,0.0,27,29.97
0.20173913,67.0,3,8.0,27,29.9
0.514782609,83.0,4,14.0,27,29.88
0.827826087,80.0,4,29.0,27,29.86
1.140869565,90.0,4,7.0,27,29.85
1.050434783,72.0,3,22.0,29,29.84
0.7373913040000001,69.0,4,22.0,29,29.85
0.424347826,66.0,2,14.0,29,29.89
0.111304348,57.0,2,15.0,29,29.92
0.20173913,51.0,3,20.0,29,29.87
0.514782609,61.0,2,16.0,29,29.85
0.827826087,66.0,2,20.0,29,29.89
1.140869565,63.0,3,10.0,29,29.92
1.054006969,68.0,2,8.0,16,29.91
0.740418118,76.0,2,6.0,16,29.93
0.426829268,83.0,3,7.0,16,29.95
0.113240418,74.0,4,13.0,16,29.95
0.200348432,80.0,4,6.0,16,29.89
0.513937282,86.0,4,0.0,16,29.83
0.827526132,93.0,4,8.0,16,29.79
1.141114983,89.0,3,10.0,16,29.77
1.054006969,93.0,3,8.0,21,29.75
0.740418118,83.0,3,7.0,21,29.75
0.426829268,80.0,4,8.0,21,29.76
0.113240418,77.0,3,9.0,21,29.81
0.200348432,66.0,2,16.0,21,29.79
0.513937282,61.0,3,15.0,21,29.79
0.827526132,93.0,3,8.0,21,29.82
1.141114983,89.0,2,5.0,21,29.87
1.057591623,76.0,3,3.0,5,29.89
0.743455497,93.0,3,3.0,5,29.9
0.429319372,93.0,4,9.0,5,29.93
0.115183246,86.0,3,10.0,5,29.99
0.19895288,74.0,3,7.0,5,29.97
0.513089005,83.0,3,20.0,5,29.99
0.827225131,83.0,3,16.0,5,30.02
1.141361257,83.0,2,6.0,5,30.03
1.057591623,63.0,1,10.0,29,30.04
0.743455497,58.0,1,9.0,29,30.05
0.429319372,73.0,1,0.0,29,30.05
0.115183246,60.0,0,3.0,29,30.04
0.19895288,44.0,1,5.0,29,29.96
0.513089005,59.0,1,14.0,29,29.91
0.827225131,71.0,0,10.0,29,29.91
1.141361257,68.0,0,14.0,29,29.92
1.059336824,63.0,0,7.0,20,29.92
0.745200698,65.0,0,6.0,20,29.97
0.431064572,77.0,1,7.0,20,30.05
0.1169284469999999,80.0,2,6.0,20,30.12
0.197207679,74.0,3,8.0,20,30.13
0.511343805,69.0,4,11.0,20,30.14
0.82547993,74.0,3,9.0,20,30.17
1.139616056,80.0,3,14.0,20,30.22
1.059336824,80.0,3,14.0,26,30.23
0.745200698,86.0,4,11.0,26,30.23
0.431064572,96.0,4,0.0,26,30.27
0.1169284469999999,80.0,3,8.0,26,30.32
0.197207679,59.0,2,14.0,26,30.3
0.511343805,59.0,2,16.0,26,30.31
0.82547993,71.0,1,10.0,26,30.34
1.139616056,77.0,1,9.0,26,30.36
1.061082024,73.0,1,6.0,29,30.37
0.7469458990000001,82.0,0,5.0,29,30.35
0.4328097729999999,82.0,1,0.0,29,30.36
0.118673647,74.0,2,0.0,29,30.4
0.195462478,61.0,2,0.0,29,30.33
0.509598604,61.0,3,0.0,29,30.29
0.8237347290000001,63.0,3,3.0,29,30.27
1.137870855,63.0,2,5.0,29,30.27
1.061082024,68.0,3,3.0,12,30.24
0.7469458990000001,77.0,3,3.0,12,30.22
0.4328097729999999,74.0,4,0.0,12,30.19
0.118673647,71.0,4,0.0,12,30.19
0.195462478,86.0,4,6.0,12,30.07
0.509598604,86.0,4,10.0,12,29.99
0.8237347290000001,100.0,4,10.0,12,29.9
1.137870855,96.0,4,10.0,12,29.87
1.062827225,83.0,2,7.0,26,29.83
0.7486910990000001,89.0,3,3.0,26,29.86
0.434554974,89.0,1,0.0,26,29.89
0.120418848,69.0,1,9.0,26,29.91
0.193717277,71.0,3,11.0,26,29.89
0.5078534029999999,71.0,3,11.0,26,29.88
0.8219895290000001,80.0,2,7.0,26,29.89
1.136125654,77.0,3,14.0,26,29.92
1.062827225,86.0,3,0.0,13,29.9
0.7486910990000001,93.0,4,5.0,13,29.91
0.434554974,83.0,2,0.0,13,29.93
0.120418848,77.0,3,0.0,13,29.96
0.193717277,77.0,3,8.0,13,29.93
0.5078534029999999,69.0,3,5.0,13,29.9
0.8219895290000001,71.0,4,3.0,13,29.89
1.136125654,77.0,4,6.0,13,29.89
1.064572426,83.0,4,9.0,14,29.88
0.7504363000000001,83.0,4,6.0,14,29.84
0.436300175,83.0,4,5.0,14,29.82
0.122164049,80.0,4,7.0,14,29.84
0.191972077,77.0,4,10.0,14,29.81
0.5061082020000001,72.0,4,10.0,14,29.78
0.820244328,77.0,4,6.0,14,29.77
1.134380454,75.0,4,22.0,14,29.72
1.06271777,86.0,4,30.0,28,29.65
0.74912892,90.0,4,15.0,28,29.64
0.43554007,93.0,4,24.0,28,29.67
0.12195122,96.0,3,25.0,28,29.79
0.191637631,57.0,2,28.0,28,29.81
0.505226481,68.0,2,26.0,28,29.86
0.8188153309999999,68.0,1,20.0,28,29.91
1.1324041809999998,66.0,1,16.0,28,29.98
1.06445993,71.0,0,10.0,29,30.04
0.75087108,71.0,0,9.0,29,30.09
0.43728223,74.0,0,8.0,29,30.17
0.12369338,68.0,1,0.0,29,30.25
0.18989547,54.0,1,5.0,29,30.24
0.5034843210000001,52.0,2,0.0,29,30.26
0.817073171,71.0,3,8.0,29,30.29
1.130662021,74.0,3,0.0,29,30.32
1.06445993,83.0,1,0.0,12,30.32
0.75087108,89.0,2,0.0,12,30.34
0.43728223,93.0,2,0.0,12,30.37
0.12369338,80.0,2,3.0,12,30.42
0.18989547,71.0,3,5.0,12,30.37
0.5034843210000001,66.0,3,0.0,12,30.36
0.817073171,77.0,3,0.0,12,30.36
1.130662021,77.0,3,0.0,12,30.39
1.064347826,86.0,4,0.0,10,30.38
0.751304348,89.0,4,3.0,10,30.38
0.43826087,89.0,2,0.0,10,30.37
0.1252173909999999,86.0,3,8.0,10,30.39
0.187826087,80.0,3,0.0,10,30.33
0.500869565,67.0,3,0.0,10,30.28
0.813913043,80.0,2,3.0,10,30.27
1.126956522,86.0,3,5.0,10,30.27
1.064347826,89.0,2,3.0,30,30.26
0.751304348,93.0,3,0.0,30,30.26
0.43826087,93.0,3,0.0,30,30.28
0.1252173909999999,90.0,3,5.0,30,30.3
0.187826087,86.0,3,3.0,30,30.25
0.500869565,72.0,2,0.0,30,30.22
0.813913043,93.0,1,8.0,30,30.2
1.126956522,90.0,1,3.0,30,30.22
1.066086957,89.0,1,0.0,34,30.21
0.7530434779999999,93.0,2,5.0,34,30.21
0.44,96.0,3,9.0,34,30.21
0.126956522,93.0,3,6.0,34,30.23
0.186086957,86.0,1,3.0,34,30.15
0.499130435,83.0,1,6.0,34,30.12
0.812173913,86.0,1,6.0,34,30.15
1.1252173909999998,93.0,1,7.0,34,30.19
1.064236111,96.0,3,7.0,30,30.2
0.7517361109999999,96.0,4,0.0,30,30.2
0.439236111,96.0,4,5.0,30,30.22
0.1267361109999999,96.0,4,3.0,30,30.26
0.185763889,96.0,1,3.0,30,30.2
0.4982638889999999,96.0,3,8.0,30,30.18
0.8107638890000001,93.0,4,9.0,30,30.17
1.123263889,90.0,4,5.0,30,30.18
1.064124783,93.0,4,8.0,3,30.17
0.752166378,89.0,4,7.0,3,30.18
0.440207972,93.0,4,9.0,3,30.18
0.1282495669999999,89.0,4,5.0,3,30.21
0.1837088389999999,89.0,4,0.0,3,30.14
0.495667244,83.0,2,6.0,3,30.09
0.80762565,86.0,0,5.0,3,30.08
1.119584055,89.0,4,0.0,3,30.07
1.062283737,96.0,4,3.0,25,30.03
0.750865052,96.0,4,9.0,25,30.02
0.439446367,96.0,4,10.0,25,29.95
0.128027682,93.0,4,6.0,25,29.93
0.183391003,90.0,4,14.0,25,29.91
0.494809689,74.0,2,16.0,25,29.92
0.806228374,74.0,2,14.0,25,29.95
1.117647059,83.0,2,8.0,25,30.0
1.06044905,80.0,2,3.0,30,30.01
0.749568221,86.0,1,6.0,30,30.04
0.438687392,86.0,1,3.0,30,30.05
0.127806563,61.0,2,0.0,30,30.09
0.183074266,54.0,3,7.0,30,30.05
0.493955095,50.0,3,13.0,30,30.04
0.804835924,68.0,1,3.0,30,30.05
1.115716753,76.0,1,8.0,30,30.07
1.062176166,76.0,0,0.0,27,30.08
0.7512953370000001,73.0,0,0.0,27,30.1
0.440414508,76.0,0,3.0,27,30.13
0.129533679,71.0,2,0.0,27,30.21
0.18134715,61.0,3,3.0,27,30.17
0.492227979,52.0,3,0.0,27,30.17
0.803108808,68.0,3,8.0,27,30.22
1.113989637,74.0,3,0.0,27,30.24
1.062176166,77.0,4,0.0,4,30.22
0.7512953370000001,74.0,4,3.0,4,30.2
0.440414508,68.0,4,0.0,4,30.2
0.129533679,68.0,4,0.0,4,30.2
0.18134715,93.0,4,0.0,4,30.16
0.492227979,96.0,4,5.0,4,30.18
0.803108808,93.0,4,0.0,4,30.21
1.113989637,86.0,3,7.0,4,30.25
1.062068966,86.0,4,0.0,17,30.25
0.7517241379999999,93.0,4,0.0,17,30.27
0.44137931,86.0,4,6.0,17,30.26
0.131034483,86.0,4,6.0,17,30.3
0.179310345,80.0,4,3.0,17,30.26
0.489655172,80.0,3,0.0,17,30.25
0.8,93.0,3,9.0,17,30.27
1.110344828,90.0,4,0.0,17,30.29
1.058419244,93.0,4,5.0,1,30.26
0.749140893,93.0,4,5.0,1,30.27
0.439862543,89.0,4,3.0,1,30.26
0.130584192,86.0,4,3.0,1,30.29
0.178694158,80.0,1,0.0,1,30.23
0.487972509,77.0,1,0.0,1,30.19
0.797250859,86.0,0,6.0,1,30.17
1.10652921,86.0,0,8.0,1,30.16
1.058319039,89.0,2,7.0,4,30.15
0.7495711840000001,89.0,4,6.0,4,30.18
0.4408233279999999,93.0,4,3.0,4,30.19
0.132075472,83.0,3,5.0,4,30.22
0.176672384,86.0,4,6.0,4,30.17
0.48542024,80.0,2,7.0,4,30.18
0.7941680959999999,89.0,1,0.0,4,30.2
1.102915952,89.0,0,0.0,4,30.22
1.056506849,93.0,0,5.0,11,30.22
0.7482876709999999,96.0,4,6.0,11,30.24
0.4400684929999999,96.0,4,0.0,11,30.27
0.131849315,96.0,1,7.0,11,30.3
0.176369863,51.0,1,13.0,11,30.26
0.484589041,39.0,1,6.0,11,30.26
0.7928082190000001,45.0,1,10.0,11,30.32
1.101027397,46.0,1,10.0,11,30.37
1.054700855,53.0,1,10.0,8,30.39
0.7470085470000001,64.0,0,14.0,8,30.43
0.439316239,61.0,0,5.0,8,30.47
0.131623932,69.0,0,10.0,8,30.53
0.176068376,41.0,0,5.0,8,30.49
0.483760684,58.0,1,7.0,8,30.47
0.791452991,51.0,1,6.0,8,30.5
1.099145299,77.0,0,5.0,8,30.52
1.054607509,77.0,0,0.0,3,30.5
0.7474402729999999,77.0,0,6.0,3,30.49
0.4402730379999999,83.0,1,3.0,3,30.5
0.133105802,77.0,1,3.0,3,30.51
0.174061433,77.0,2,5.0,3,30.43
0.481228669,72.0,3,5.0,3,30.35
0.788395904,51.0,2,3.0,3,30.32
1.09556314,77.0,1,0.0,3,30.31
1.052810903,71.0,1,0.0,9,30.29
0.746166951,58.0,1,9.0,9,30.28
0.4395229979999999,48.0,2,8.0,9,30.29
0.132879046,48.0,3,17.0,9,30.31
0.173764906,50.0,2,13.0,9,30.27
0.4804088589999999,42.0,1,16.0,9,30.23
0.7870528109999999,52.0,0,9.0,9,30.25
1.093696763,52.0,0,8.0,9,30.28
1.050933786,64.0,0,7.0,13,30.3
0.74533107,64.0,0,8.0,13,30.3
0.4397283529999999,80.0,0,9.0,13,30.3
0.134125637,46.0,0,9.0,13,30.33
0.17147708,36.5,0,7.0,13,30.27
0.477079796,36.5,0,3.0,13,30.22
0.782682513,69.0,0,0.0,13,30.23
1.088285229,57.0,0,0.0,13,30.24
1.049152542,74.0,0,5.0,9,30.23
0.744067797,86.0,0,0.0,9,30.22
0.438983051,89.0,0,0.0,9,30.22
0.133898305,80.0,1,3.0,9,30.24
0.171186441,78.0,3,6.0,9,30.17
0.476271186,40.0,2,3.0,9,30.14
0.781355932,55.0,3,0.0,9,30.15
1.086440678,64.0,2,3.0,9,30.16
1.047377327,77.0,1,0.0,13,30.15
0.7428087990000001,80.0,1,0.0,13,30.14
0.438240271,83.0,1,5.0,13,30.15
0.133671743,51.0,1,9.0,13,30.17
0.170896785,70.0,1,6.0,13,30.12
0.4754653129999999,39.0,1,3.0,13,30.1
0.780033841,64.0,1,3.0,13,30.11
1.084602369,59.0,0,3.0,13,30.15
1.045531197,69.0,0,0.0,12,30.16
0.741989882,77.0,0,0.0,12,30.19
0.438448567,80.0,0,0.0,12,30.22
0.134907251,72.0,0,7.0,12,30.27
0.1686340639999999,65.0,0,3.0,12,30.21
0.472175379,56.0,0,0.0,12,30.19
0.775716695,55.0,0,0.0,12,30.2
1.07925801,59.0,0,0.0,12,30.24
1.043771044,71.0,0,0.0,6,30.24
0.740740741,83.0,1,0.0,6,30.23
0.437710438,89.0,0,0.0,6,30.23
0.134680135,80.0,0,0.0,6,30.25
0.168350168,80.0,0,8.0,6,30.18
0.471380471,69.0,1,0.0,6,30.15
0.774410774,62.0,0,0.0,6,30.15
1.077441077,77.0,0,0.0,6,30.19
1.042016807,93.0,0,6.0,14,30.21
0.739495798,89.0,0,0.0,14,30.23
0.43697479,93.0,0,5.0,14,30.25
0.134453782,72.0,0,8.0,14,30.29
0.1680672269999999,54.0,0,3.0,14,30.26
0.470588235,42.0,0,0.0,14,30.25
0.773109244,58.0,0,0.0,14,30.25
1.075630252,66.0,0,3.0,14,30.26
1.040201005,80.0,0,0.0,14,30.25
0.738693467,77.0,0,0.0,14,30.24
0.43718593,77.0,0,0.0,14,30.24
0.1356783919999999,48.0,0,6.0,14,30.26
0.1658291459999999,45.0,0,5.0,14,30.19
0.467336683,36.5,0,0.0,14,30.15
0.7688442209999999,48.0,0,3.0,14,30.15
1.070351759,67.0,0,3.0,14,30.16
1.038461538,74.0,0,0.0,13,30.15
0.737458194,77.0,0,0.0,13,30.15
0.436454849,86.0,1,0.0,13,30.15
0.135451505,55.0,1,3.0,13,30.17
0.165551839,37.0,1,3.0,13,30.09
0.466555184,52.0,2,5.0,13,30.04
0.767558528,50.0,1,0.0,13,30.04
1.068561873,55.0,2,0.0,13,30.05
1.03327787,83.0,2,0.0,4,30.04
0.7337770379999999,74.0,3,5.0,4,30.01
0.434276206,77.0,3,3.0,4,29.99
0.134775374,75.0,4,3.0,4,30.02
0.164725458,67.0,4,0.0,4,29.98
0.46422629,72.0,4,3.0,4,29.98
0.763727121,77.0,4,3.0,4,29.98
1.063227953,83.0,4,7.0,4,30.0
1.031561462,83.0,4,5.0,2,29.98
0.73255814,93.0,4,0.0,2,29.98
0.433554817,93.0,4,9.0,2,29.98
0.134551495,96.0,4,0.0,2,30.02
0.164451827,93.0,4,7.0,2,30.0
0.46345515,93.0,4,0.0,2,30.0
0.762458472,93.0,4,0.0,2,30.0
1.061461794,86.0,4,3.0,2,30.01
1.029801325,75.0,4,7.0,32,30.01
0.7317880790000001,93.0,4,3.0,32,30.02
0.433774834,96.0,4,3.0,32,30.02
0.135761589,96.0,4,0.0,32,30.05
0.162251656,96.0,4,0.0,32,30.03
0.460264901,96.0,4,0.0,32,30.02
0.758278146,96.0,4,0.0,32,30.04
1.056291391,96.0,4,7.0,32,30.07
1.02640264,96.0,4,8.0,27,30.09
0.729372937,96.0,4,14.0,27,30.12
0.4323432339999999,90.0,4,10.0,27,30.14
0.135313531,93.0,4,10.0,27,30.18
0.161716172,80.0,4,10.0,27,30.15
0.458745875,80.0,4,9.0,27,30.15
0.755775578,80.0,4,9.0,27,30.14
1.052805281,69.0,4,13.0,27,30.17
1.024711697,71.0,4,16.0,28,30.15
0.7281713340000001,69.0,3,21.0,28,30.11
0.4316309720000001,74.0,2,18.0,28,30.09
0.13509061,69.0,2,18.0,28,30.11
0.161449753,72.0,3,21.0,28,30.05
0.457990115,72.0,3,21.0,28,29.99
0.754530478,77.0,2,21.0,28,29.98
1.05107084,80.0,2,11.0,28,30.0
1.02134647,77.0,1,7.0,32,30.01
0.725779967,79.0,1,5.0,32,30.03
0.430213465,79.0,1,3.0,32,30.07
0.1346469619999999,71.0,1,3.0,32,30.12
0.16091954,66.0,1,5.0,32,30.1
0.4564860429999999,51.0,1,6.0,32,30.12
0.752052545,71.0,0,8.0,32,30.2
1.047619048,54.0,0,7.0,32,30.26
1.019639935,52.0,0,15.0,36,30.31
0.7250409170000001,44.0,0,5.0,36,30.39
0.4304418989999999,42.0,1,6.0,36,30.42
0.135842881,36.5,1,0.0,36,30.49
0.158756137,36.5,1,5.0,36,30.48
0.453355155,53.0,1,5.0,36,30.47
0.747954173,68.0,0,9.0,36,30.49
1.042553191,66.0,0,5.0,36,30.51
1.017973856,76.0,0,0.0,27,30.5
0.723856209,79.0,0,3.0,27,30.49
0.4297385620000001,86.0,0,3.0,27,30.5
0.135620915,61.0,0,3.0,27,30.5
0.158496732,40.0,0,0.0,27,30.39
0.452614379,67.0,1,16.0,27,30.32
0.746732026,90.0,1,13.0,27,30.3
1.040849673,89.0,0,0.0,27,30.31
1.01465798,86.0,0,0.0,10,30.29
0.7214983709999999,86.0,0,6.0,10,30.3
0.428338762,53.0,1,14.0,10,30.33
0.135179153,49.0,0,9.0,10,30.37
0.157980456,46.0,0,6.0,10,30.31
0.451140065,36.5,0,5.0,10,30.29
0.7442996740000001,75.0,0,0.0,10,30.3
1.037459283,64.0,0,3.0,10,30.31
1.009724473,80.0,0,5.0,29,30.31
0.717990276,83.0,0,6.0,29,30.3
0.426256078,89.0,1,3.0,29,30.31
0.13452188,77.0,0,0.0,29,30.32
0.157212318,75.0,0,3.0,29,30.25
0.448946515,56.0,0,3.0,29,30.21
0.7406807129999999,77.0,0,9.0,29,30.2
1.032414911,93.0,1,11.0,29,30.21
1.0064620359999998,93.0,1,13.0,28,30.18
0.7156704359999999,89.0,1,3.0,28,30.17
0.424878837,89.0,0,0.0,28,30.16
0.134087237,83.0,0,0.0,28,30.19
0.1567043619999999,80.0,0,5.0,28,30.14
0.447495961,67.0,0,10.0,28,30.09
0.7382875609999999,83.0,0,7.0,28,30.09
1.02907916,89.0,1,5.0,28,30.12
1.003220612,86.0,0,0.0,32,30.13
0.7133655390000001,83.0,1,0.0,32,30.15
0.4235104670000001,86.0,0,0.0,32,30.18
0.133655395,42.0,0,3.0,32,30.23
